timestamp,printerStatus,Job_Owner_ID,Job_Owner_Name,JobProgress
1761088839377,OFFLINE,N/A,N/A,0
1761088766889,OFFLINE,N/A,N/A,0
1761088694064,OFFLINE,N/A,N/A,0
1761088621475,OFFLINE,N/A,N/A,0
1761088548574,OFFLINE,N/A,N/A,0
1761088475952,OFFLINE,N/A,N/A,0
1761088403385,OFFLINE,N/A,N/A,0
1761088329643,OFFLINE,N/A,N/A,0
1761088256005,OFFLINE,N/A,N/A,0
1761088184020,OFFLINE,N/A,N/A,0
1761088111385,OFFLINE,N/A,N/A,0
1761088037862,OFFLINE,N/A,N/A,0
1761087965187,OFFLINE,N/A,N/A,0
1761087892014,OFFLINE,N/A,N/A,0
1761087819460,OFFLINE,N/A,N/A,0
1761087746823,OFFLINE,N/A,N/A,0
1761087675128,OFFLINE,N/A,N/A,0
1761087601453,OFFLINE,N/A,N/A,0
1761087527580,OFFLINE,N/A,N/A,0
1761087455217,OFFLINE,N/A,N/A,0
1761087381381,OFFLINE,N/A,N/A,0
1761087308856,OFFLINE,N/A,N/A,0
1761087236403,OFFLINE,N/A,N/A,0
1761087163794,OFFLINE,N/A,N/A,0
1761087090380,OFFLINE,N/A,N/A,0
1761087017349,OFFLINE,N/A,N/A,0
1761086944862,OFFLINE,N/A,N/A,0
1761086872178,OFFLINE,N/A,N/A,0
1761086800573,OFFLINE,N/A,N/A,0
1761086727052,OFFLINE,N/A,N/A,0
1761086654360,OFFLINE,N/A,N/A,0
1761086581503,OFFLINE,N/A,N/A,0
